292.831 NaN 0.0978 0.8333
292.871 NaN 0.0971 0.8522
292.911 NaN 0.1002 0.8403
292.951 NaN 0.0969 0.8522
292.990 NaN 0.0922 0.8542
293.032 NaN 0.0983 0.8363
293.072 NaN 0.0969 0.8702
293.112 0.0203 0.0979 0.8363
293.151 0.0174 0.1002 0.8363
293.189 0.0167 0.0916 0.8731
293.233 0.0190 0.0944 0.8731
293.272 0.0188 0.0978 0.8363
293.312 0.0197 0.0988 0.8283
293.352 0.0215 0.0946 0.8721
293.389 0.0243 0.0954 0.8731
293.432 0.0221 0.0922 0.8283
293.473 0.0230 0.0930 0.8429
293.513 0.0229 0.0918 0.8509
293.553 0.0262 0.0998 0.8263
293.592 0.0258 0.0950 0.8411
293.634 0.0302 0.0919 0.8239
293.675 0.0294 0.0910 0.8239
293.715 0.0276 0.0936 0.8199
293.755 0.0283 0.0958 0.8343
293.794 0.0298 0.0973 0.8112
293.834 0.0312 0.0923 0.8359
293.875 0.0274 0.0934 0.8033
293.915 0.0323 0.0891 0.8132
293.955 0.0350 0.0983 0.8256
293.995 0.0408 0.0945 0.8039
294.032 0.0422 0.0945 0.8092
294.076 0.0465 0.0901 0.8112
294.116 0.0496 0.0946 0.8079
294.156 0.0485 0.0972 0.8059
294.196 0.0542 0.0944 0.8272
294.233 0.0570 0.0933 0.8312
294.277 0.0584 0.0916 0.8359
294.317 0.0611 0.0911 0.8089
294.357 0.0665 0.0953 0.8156
294.397 0.0708 0.0925 0.8039
294.437 0.0790 0.0950 0.8216
294.477 0.0803 0.0938 0.8196
294.517 0.0829 0.0927 0.8196
294.558 0.0885 0.0926 0.8196
294.597 0.0881 0.0903 0.8591
294.637 0.0935 0.0926 0.8515
294.677 0.0946 0.0918 0.8156
294.718 0.0945 0.0871 0.7996
294.758 0.0963 0.0916 0.7940
294.799 0.0919 0.0910 0.7940
294.839 0.0917 0.0916 0.7989
294.877 0.0908 0.0922 0.8409
294.920 0.0860 0.0940 0.8319
294.960 0.0845 0.0918 0.8319
295.000 0.0831 0.0926 0.8100
295.040 0.0778 0.0918 0.8059
295.077 0.0745 0.0949 0.8286
295.121 0.0710 0.0945 0.8325
295.160 0.0683 0.0893 0.8056
295.200 0.0655 0.0918 0.7976
295.240 0.0607 0.0957 0.7996
295.280 0.0596 0.0926 0.8370
295.321 0.0578 0.0935 0.8660
295.361 0.0557 0.0926 0.8643
295.401 0.0522 0.0912 0.8450
295.441 0.0471 0.0951 0.8216
295.480 0.0463 0.0951 0.8216
295.520 0.0441 0.0985 0.8407
295.561 0.0464 0.0948 0.8328
295.602 0.0452 0.0934 0.8095
295.642 0.0432 0.0939 0.7890
295.681 0.0434 0.0925 0.7890
295.719 0.0440 0.0936 0.7905
295.763 0.0439 0.0963 0.7850
295.802 0.0449 0.0956 0.8193
295.842 0.0453 0.0969 0.8074
295.883 0.0463 0.0944 0.8033
295.920 0.0494 0.0960 0.7910
295.964 0.0460 0.0967 0.8435
296.004 0.0481 0.0967 0.8435
296.044 0.0469 0.0967 0.8435
296.084 0.0487 0.0943 0.8395
296.124 0.0509 0.0956 0.8263
296.165 0.0500 0.0965 0.8193
296.204 0.0508 0.0943 0.8033
296.245 0.0547 0.0960 0.7910
296.285 0.0580 0.0934 0.8013
296.324 0.0582 0.0911 0.8013
296.364 0.0573 0.0956 0.8219
296.405 0.0545 0.0935 0.8053
296.445 0.0585 0.0951 0.7990
