5.113 NaN 0.0919 0.9684
5.152 NaN 0.0962 0.9472
5.192 NaN 0.0933 0.9300
5.232 NaN 0.0923 0.9142
5.269 NaN 0.0981 0.9126
5.314 NaN 0.1013 0.9282
5.353 NaN 0.0986 0.9216
5.393 0.1260 0.0947 0.9466
5.433 0.1312 0.0918 0.9155
5.473 0.1343 0.0865 0.9270
5.515 0.1364 0.0932 0.9137
5.553 0.1374 0.0927 0.9339
5.594 0.1425 0.0914 0.9164
5.634 0.1524 0.0903 0.9179
5.673 0.1608 0.0900 0.9129
5.713 0.1688 0.0905 0.9359
5.754 0.1722 0.0943 0.9359
5.796 0.1795 0.0925 0.9036
5.834 0.1898 0.0928 0.9452
5.874 0.1946 0.0923 0.9266
5.912 0.1965 0.0909 0.9528
5.957 0.1993 0.0908 0.9174
5.996 0.2072 0.0932 0.9663
6.036 0.2161 0.0951 0.9466
6.076 0.2196 0.0937 0.9391
6.113 0.2205 0.0921 0.9316
6.157 0.2200 0.0963 0.9089
6.197 0.2227 0.0940 0.8776
6.237 0.2267 0.0988 0.9013
6.277 0.2237 0.0966 0.8703
6.317 0.2246 0.0951 0.9387
6.357 0.2283 0.0946 0.9170
6.397 0.2306 0.0947 0.8947
6.438 0.2288 0.0971 0.9254
6.477 0.2220 0.0962 0.9251
6.517 0.2136 0.0947 0.9199
6.556 0.2080 0.0929 0.9173
6.598 0.2031 0.0923 0.9088
6.638 0.2035 0.0950 0.9359
6.678 0.2098 0.0946 0.9450
6.718 0.2135 0.0940 0.9153
6.756 0.2181 0.0967 0.9439
6.799 0.2199 0.0972 0.9175
6.839 0.2233 0.0988 0.9458
6.879 0.2226 0.0983 0.9400
6.919 0.2222 0.1015 0.9777
6.956 0.2249 0.0991 0.9051
7.000 0.2305 0.0978 0.8813
7.040 0.2349 0.0915 0.8985
7.081 0.2423 0.0929 0.9560
7.120 0.2459 0.0941 0.9545
7.160 0.2396 0.0954 0.9372
7.201 0.2279 0.0941 0.8869
7.241 0.2201 0.0896 0.9192
7.281 0.2129 0.0903 0.8957
7.321 0.2018 0.0913 0.9455
7.361 0.1976 0.0933 0.9347
7.400 0.1977 0.0902 0.9197
7.441 0.2011 0.0880 0.9233
7.482 0.2026 0.0877 0.9441
7.522 0.2010 0.0899 0.8782
7.561 0.2007 0.0905 0.8842
7.599 0.2004 0.0881 0.9225
7.643 0.2012 0.0873 0.9251
7.682 0.2074 0.0855 0.8999
7.722 0.2121 0.0897 0.8479
7.762 0.2097 0.0919 0.8769
7.799 0.2149 0.0924 0.9045
7.843 0.2161 0.0930 0.9056
7.883 0.2156 0.0917 0.8878
7.923 0.2130 0.0894 0.8878
7.963 0.2073 0.0932 0.9102
8.003 0.2046 0.0935 0.9298
8.043 0.1985 0.0941 0.9084
8.084 0.1941 0.0932 0.9317
8.124 0.1944 0.0892 0.8916
8.165 0.1913 0.0929 0.9143
8.204 0.1885 0.0931 0.9186
8.244 0.1907 0.0929 0.9007
8.285 0.1926 0.0916 0.9198
8.326 0.1954 0.0956 0.9253
8.365 0.1980 0.0920 0.9387
8.405 0.1986 0.0942 0.8998
8.443 0.1987 0.0985 0.9126
8.487 0.2034 0.0943 0.8955
8.526 0.2076 0.0928 0.9160
8.566 0.2124 0.0887 0.9428
8.606 0.2100 0.0916 0.9232
8.643 0.2091 0.0944 0.9306
8.687 0.2108 0.0924 0.9257
8.727 0.2148 0.0928 0.8896
8.767 0.2189 0.0908 0.8589
8.807 0.2188 0.0902 0.9077
8.847 0.2161 0.0931 0.8786
8.887 0.2137 0.0968 0.9025
8.927 0.2123 0.0963 0.9381
8.968 0.2095 0.0940 0.8705
9.007 0.2044 0.0968 0.8987
9.047 0.1980 0.0944 0.9530
9.086 0.1924 0.1011 0.9349
9.128 0.1907 0.1008 0.9420
9.168 0.1852 0.0997 0.8993
9.208 0.1793 0.0979 0.9207
9.249 0.1744 0.0983 0.9182
9.287 0.1713 0.0998 0.8932
9.330 0.1701 0.1015 0.8944
9.369 0.1717 0.1068 0.9229
9.410 0.1771 0.1014 0.9193
9.450 0.1774 0.1013 0.9133
9.487 0.1806 0.1000 0.8933
9.531 0.1840 0.1024 0.9271
9.570 0.1864 0.1073 0.9216
9.611 0.1898 0.1052 0.9099
9.650 0.1967 0.1097 0.9049
9.690 0.2037 0.1013 0.9133
9.731 0.2101 0.1006 0.9259
9.771 0.2128 0.1054 0.9384
9.811 0.2180 0.1166 0.8865
9.851 0.2206 0.1059 0.9072
9.891 0.2211 0.0990 0.8789
9.930 0.2261 0.0982 0.8789
9.971 0.2324 0.1104 0.8655
10.012 0.2348 0.1065 0.8829
10.052 0.2410 0.1052 0.9080
10.092 0.2462 0.1069 0.9082
10.129 0.2452 0.1069 0.9235
10.173 0.2452 0.1052 0.9418
10.212 0.2478 0.1059 0.9508
10.253 0.2488 0.1028 0.9085
10.292 0.2523 0.1022 0.9083
10.331 0.2573 0.1029 0.9328
10.374 0.2586 0.0981 0.8888
10.414 0.2594 0.1015 0.8875
10.454 0.2551 0.1011 0.9111
10.494 0.2552 0.1023 0.9163
10.534 0.2547 0.1015 0.9443
10.575 0.2525 0.1010 0.9073
