116.317 NaN 0.0775 0.9026
116.357 NaN 0.0781 0.9298
116.396 NaN 0.0768 0.8879
116.436 NaN 0.0811 0.9454
116.477 NaN 0.0815 0.8913
116.518 NaN 0.0799 0.8890
116.558 NaN 0.0772 0.9315
116.597 0.0965 0.0780 0.9115
116.635 0.0958 0.0776 0.8890
116.679 0.1045 0.0785 0.8913
116.718 0.1109 0.0778 0.9239
116.759 0.1225 0.0782 0.9084
116.798 0.1286 0.0758 0.9257
116.835 0.1332 0.0758 0.9632
116.879 0.1352 0.0766 0.9257
116.919 0.1430 0.0775 0.9314
116.959 0.1495 0.0794 0.9137
116.999 0.1613 0.0784 0.9157
117.039 0.1691 0.0773 0.9126
117.081 0.1777 0.0772 0.9396
117.120 0.1881 0.0799 0.9326
117.161 0.1894 0.0786 0.9505
117.201 0.1945 0.0776 0.9129
117.240 0.1940 0.0785 0.9499
117.280 0.1909 0.0771 0.9043
117.321 0.1917 0.0811 0.9256
117.361 0.1909 0.0796 0.9469
117.401 0.1865 0.0798 0.9520
117.441 0.1794 0.0793 0.9195
117.478 0.1707 0.0770 0.9077
117.523 0.1638 0.0769 0.9117
117.562 0.1582 0.0797 0.9142
117.602 0.1495 0.0791 0.9216
117.642 0.1468 0.0786 0.9292
117.679 0.1470 0.0783 0.9343
117.723 0.1462 0.0781 0.9317
117.763 0.1477 0.0797 0.9613
117.803 0.1478 0.0797 0.9561
117.843 0.1518 0.0794 0.9205
117.882 0.1523 0.0770 0.9499
117.923 0.1496 0.0781 0.9479
117.963 0.1527 0.0798 0.9522
118.003 0.1552 0.0833 0.9139
118.043 0.1600 0.0810 0.9139
118.083 0.1704 0.0816 0.9198
118.124 0.1782 0.0771 0.9025
118.165 0.1920 0.0802 0.9619
118.205 0.2011 0.0790 0.9484
118.245 0.2126 0.0811 0.9511
118.285 0.2214 0.0799 0.9389
118.322 0.2224 0.0762 0.9444
118.366 0.2252 0.0787 0.9444
118.405 0.2369 0.0795 0.9432
118.446 0.2459 0.0822 0.9622
118.485 0.2499 0.0777 0.9753
118.523 0.2546 0.0754 0.9391
118.567 0.2517 0.0745 0.9535
118.606 0.2556 0.0750 0.9450
118.647 0.2552 0.0787 0.9635
118.686 0.2503 0.0801 0.9427
118.725 0.2473 0.0790 0.9010
118.767 0.2473 0.0767 0.8948
118.807 0.2498 0.0767 0.9505
118.847 0.2565 0.0784 0.9246
118.887 0.2570 0.0801 0.9298
118.926 0.2577 0.0769 0.9051
118.966 0.2572 0.0781 0.8987
119.007 0.2555 0.0763 0.9178
119.048 0.2522 0.0765 0.9266
119.088 0.2507 0.0742 0.9652
119.127 0.2391 0.0762 0.9407
119.165 0.2300 0.0782 0.9295
119.209 0.2217 0.0770 0.9389
119.249 0.2039 0.0760 0.9357
119.290 0.1918 0.0778 0.9737
119.329 0.1781 0.0773 0.8894
119.366 0.1677 0.0786 0.8799
119.410 0.1536 0.0737 0.9197
119.450 0.1435 0.0737 0.9044
119.490 0.1366 0.0738 0.9366
119.530 0.1331 0.0800 0.9046
119.570 0.1260 0.0788 0.9161
119.611 0.1199 0.0780 0.9176
119.650 0.1187 0.0764 0.9060
119.691 0.1126 0.0756 0.8806
119.731 0.1137 0.0717 0.9376
119.770 0.1137 0.0758 0.9257
119.810 0.1115 0.0726 0.8949
