6.638 NaN 0.0940 0.9108
6.678 NaN 0.0967 0.8973
6.718 NaN 0.0917 0.8963
6.756 NaN 0.0900 0.8669
6.799 NaN 0.0885 0.9139
6.839 NaN 0.0909 0.8703
6.879 NaN 0.0907 0.9098
6.919 0.2136 0.0916 0.9023
6.956 0.2118 0.0911 0.9193
7.000 0.2045 0.0955 0.8841
7.040 0.2033 0.0985 0.8913
7.081 0.2003 0.0995 0.9233
7.120 0.1996 0.1026 0.9091
7.160 0.1981 0.1010 0.9001
7.201 0.1930 0.1058 0.8823
7.241 0.1911 0.1030 0.8995
7.281 0.1896 0.1018 0.9208
7.321 0.1855 0.1093 0.8547
7.361 0.1848 0.1080 0.9123
7.400 0.1788 0.1041 0.8652
7.441 0.1749 0.0985 0.9030
7.482 0.1728 0.1026 0.9096
7.522 0.1779 0.1014 0.9192
7.561 0.1821 0.1040 0.9368
7.599 0.1841 0.1041 0.9312
7.643 0.1855 0.1074 0.9184
7.682 0.1904 0.1056 0.9184
7.722 0.1942 0.1047 0.9376
7.762 0.1961 0.1118 0.9332
7.799 0.2001 0.1092 0.9211
7.843 0.2037 0.1065 0.9497
7.883 0.2090 0.1025 0.8816
7.923 0.2154 0.1011 0.8923
7.963 0.2247 0.1026 0.9271
8.003 0.2262 0.1055 0.9260
8.043 0.2257 0.1027 0.9073
8.084 0.2268 0.1001 0.9085
8.124 0.2284 0.0999 0.9205
8.165 0.2308 0.0978 0.8919
8.204 0.2367 0.0995 0.9516
8.244 0.2404 0.0999 0.8981
8.285 0.2456 0.0976 0.9194
8.326 0.2497 0.0967 0.9728
8.365 0.2484 0.0982 0.9095
8.405 0.2472 0.0977 0.9032
8.443 0.2424 0.1037 0.9122
8.487 0.2427 0.1000 0.9266
8.526 0.2482 0.1000 0.9268
8.566 0.2505 0.0986 0.9554
8.606 0.2512 0.0971 0.9439
8.643 0.2476 0.0985 0.9349
8.687 0.2444 0.0979 0.9154
8.727 0.2387 0.0951 0.9013
8.767 0.2362 0.0968 0.9149
