6.407 NaN 0.0967 1.0153
6.447 NaN 0.0960 0.9813
6.488 NaN 0.0988 0.9745
6.527 NaN 0.0987 0.9745
6.566 NaN 0.0964 0.9696
6.608 NaN 0.1004 0.9718
6.648 NaN 0.1018 0.9666
6.688 0.1903 0.1022 0.9685
6.728 0.1894 0.0974 0.9800
6.766 0.1895 0.0957 0.9823
6.809 0.1856 0.0976 0.9603
6.849 0.1844 0.1055 0.9985
6.889 0.1786 0.1034 0.9811
6.929 0.1744 0.1010 0.9811
6.965 0.1702 0.1018 0.9811
7.010 0.1721 0.0995 0.9562
7.049 0.1703 0.1021 0.9838
7.089 0.1719 0.1033 0.9702
7.129 0.1719 0.1006 0.9559
7.169 0.1715 0.0971 0.9497
7.210 0.1750 0.1010 0.9365
7.250 0.1769 0.1009 0.9531
7.291 0.1757 0.1024 0.9467
7.331 0.1717 0.1020 0.9432
7.370 0.1712 0.1005 0.9609
7.412 0.1676 0.1005 0.9534
7.451 0.1756 0.1020 0.9534
7.492 0.1751 0.1020 0.9797
7.532 0.1756 0.1024 0.9596
7.572 0.1718 0.1017 0.9372
7.609 0.1702 0.0968 0.9605
7.653 0.1733 0.1015 0.9546
7.693 0.1710 0.1018 0.9755
7.733 0.1688 0.1048 0.9718
7.772 0.1685 0.1043 0.9602
7.809 0.1672 0.1010 0.9761
7.854 0.1637 0.0994 0.9717
7.893 0.1647 0.1017 0.9998
7.934 0.1616 0.1071 0.9819
7.973 0.1600 0.1043 1.0148
8.013 0.1569 0.1040 0.9653
8.054 0.1563 0.1013 0.9947
8.094 0.1574 0.1006 0.9546
8.134 0.1573 0.1055 0.9490
8.174 0.1538 0.1027 0.9759
8.213 0.1533 0.1001 0.9832
8.253 0.1540 0.0999 0.9638
8.294 0.1571 0.1013 0.9758
8.335 0.1589 0.1036 1.0058
8.375 0.1637 0.1075 0.9718
8.415 0.1635 0.1024 0.9821
8.453 0.1635 0.1017 0.9712
8.497 0.1615 0.1000 0.9656
8.536 0.1627 0.0986 0.9782
8.576 0.1652 0.1014 0.9902
8.616 0.1652 0.1010 0.9943
8.653 0.1642 0.0995 0.9537
8.697 0.1654 0.0991 1.0138
8.737 0.1714 0.0999 0.9600
8.777 0.1741 0.1005 0.9611
8.817 0.1792 0.1023 0.9644
8.857 0.1778 0.1002 0.9565
8.898 0.1777 0.1024 0.9452
8.937 0.1789 0.0999 0.9524
8.978 0.1869 0.0996 0.9610
9.018 0.1929 0.1036 0.9364
9.057 0.1962 0.1037 0.9708
9.097 0.1929 0.1037 0.9826
9.138 0.1989 0.1007 0.9706
9.178 0.2052 0.1037 0.9924
9.220 0.2038 0.1016 0.9595
9.258 0.2023 0.1048 0.9931
9.295 0.1982 0.1037 0.9849
9.339 0.1990 0.1032 0.9588
9.379 0.2039 0.1012 0.9873
9.419 0.2036 0.0992 0.9688
9.459 0.2000 0.1075 0.9831
9.496 0.1980 0.1062 0.9740
9.541 0.1948 0.1037 1.0202
9.580 0.1965 0.1059 0.9454
9.621 0.1984 0.1021 0.9680
9.660 0.1985 0.1040 0.9779
9.700 0.1964 0.1037 0.9805
9.741 0.1922 0.1030 0.9652
9.781 0.1906 0.1009 1.0141
9.821 0.1909 0.0996 0.9658
9.861 0.1856 0.0998 0.9756
9.900 0.1819 0.1049 0.9717
9.940 0.1776 0.1026 0.9576
9.981 0.1734 0.0992 0.9681
10.022 0.1700 0.1010 1.0130
10.062 0.1705 0.1003 0.9896
10.101 0.1686 0.1023 0.9896
10.139 0.1635 0.1017 0.9992
10.183 0.1661 0.1015 0.9914
10.223 0.1665 0.1004 0.9821
10.264 0.1736 0.1004 0.9741
10.302 0.1788 0.0998 0.9539
10.340 0.1810 0.1012 1.0009
10.384 0.1844 0.1001 0.9624
10.423 0.1915 0.1022 0.9693
10.463 0.1960 0.1053 0.9087
10.503 0.1979 0.1006 0.9553
10.543 0.2002 0.1041 0.9507
10.584 0.1962 0.1028 0.9536
10.625 0.1959 0.1018 0.9808
10.665 0.1922 0.1002 0.9616
10.705 0.1889 0.1002 0.9513
10.744 0.1867 0.0983 0.9315
10.784 0.1769 0.0965 0.9757
10.825 0.1713 0.0958 0.9795
10.866 0.1641 0.0960 0.9824
10.905 0.1567 0.0959 0.9693
10.945 0.1530 0.0946 1.0061
10.983 0.1494 0.0947 1.0067
11.027 0.1433 0.0994 0.9664
11.066 0.1419 0.1006 0.9631
11.106 0.1408 0.0957 0.9788
11.146 0.1364 0.0966 0.9788
11.183 0.1373 0.0978 0.9813
11.227 0.1335 0.0978 0.9824
11.267 0.1343 0.1000 0.9735
11.307 0.1361 0.0928 0.9734
11.347 0.1384 0.0955 0.9829
11.387 0.1431 0.0993 0.9475
11.428 0.1421 0.0945 0.9909
11.467 0.1430 0.0963 0.9974
11.507 0.1473 0.0966 0.9533
11.547 0.1490 0.0973 0.9649
11.587 0.1483 0.0928 0.9356
11.626 0.1494 0.0985 0.9594
11.668 0.1455 0.1032 0.9655
11.709 0.1400 0.1036 0.9718
11.749 0.1375 0.1004 0.9935
11.789 0.1333 0.0996 0.9749
11.827 0.1326 0.1004 0.9782
11.870 0.1369 0.1031 0.9873
11.910 0.1365 0.1035 0.9794
11.950 0.1372 0.1035 0.9733
11.989 0.1301 0.1019 0.9755
12.027 0.1238 0.1021 0.9824
12.071 0.1219 0.1027 0.9544
12.111 0.1166 0.1003 0.9855
12.150 0.1149 0.1050 0.9849
12.190 0.1163 0.0967 0.9843
12.230 0.1150 0.0953 0.9728
12.271 0.1125 0.0955 0.9808
12.311 0.1098 0.0991 1.0044
12.351 0.0993 0.0981 1.0063
12.391 0.0916 0.0982 1.0063
12.430 0.0861 0.0958 0.9717
12.470 0.0813 0.0974 1.0340
12.511 0.0813 0.0989 0.9927
12.552 0.0757 0.1004 0.9876
12.592 0.0718 0.1004 0.9851
12.631 0.0704 0.0977 0.9857
12.669 0.0674 0.0955 1.0009
12.713 0.0649 0.0965 0.9579
12.753 0.0613 0.1006 0.9743
12.792 0.0540 0.0992 0.9842
12.833 0.0492 0.0972 0.9842
12.870 0.0472 0.0964 0.9765
12.914 0.0378 0.0987 0.9931
12.954 0.0383 0.0984 0.9809
12.994 0.0313 0.1003 1.0030
13.033 0.0281 0.1000 0.9952
13.074 0.0277 0.0983 0.9898
13.115 0.0257 0.0973 1.0124
13.154 0.0220 0.0983 0.9865
13.195 0.0195 0.1019 0.9890
13.235 0.0155 0.1027 1.0285
13.274 0.0161 0.0983 1.0169
13.314 0.0155 0.0975 1.0202
13.355 0.0146 0.1013 0.9888
13.395 0.0145 0.1008 1.0095
13.435 0.0114 0.1018 1.0046
13.475 0.0116 0.1012 0.9873
13.513 0.0092 0.1007 0.9917
13.556 0.0071 0.0975 1.0254
13.596 0.0066 0.1011 1.0168
13.636 0.0061 0.1018 1.0168
13.676 0.0057 0.1018 1.0254
13.713 0.0058 0.1018 1.0254
13.757 0.0052 0.1018 1.0168
13.797 0.0041 0.0978 0.9908
13.837 0.0063 0.1013 1.0168
13.877 0.0047 0.1018 1.0218
13.917 0.0048 0.1021 1.0193
13.958 0.0048 0.1014 1.0514
13.998 0.0029 0.0991 1.0218
14.038 0.0036 0.1002 0.9908
14.078 0.0031 0.1031 1.0035
14.118 0.0039 0.1017 1.0035
14.157 0.0033 0.1007 1.0362
14.199 0.0026 0.1002 1.0020
14.239 0.0025 0.1002 1.0020
14.279 0.0039 0.1013 0.9908
14.318 0.0024 0.1014 1.0035
14.356 0.0036 0.1002 1.0020
14.400 0.0027 0.1011 0.9934
14.440 0.0026 0.0995 0.9934
14.480 0.0028 0.1006 1.0035
14.519 0.0033 0.1006 1.0397
14.556 0.0024 0.1036 1.0484
14.601 0.0027 0.0998 1.0402
14.641 0.0035 0.1008 1.0314
14.680 0.0024 0.0998 1.0402
14.720 0.0041 0.1025 1.0362
14.760 0.0025 0.1036 1.0398
14.801 0.0032 0.1018 0.9934
14.841 0.0037 0.0995 0.9984
14.881 0.0044 0.1007 0.9934
14.921 0.0045 0.1006 1.0020
14.960 0.0036 0.1010 1.0035
15.000 0.0045 0.1012 1.0020
15.042 0.0052 0.1007 1.0020
15.083 0.0034 0.1000 0.9934
15.123 0.0042 0.1000 0.9934
15.162 0.0049 0.1007 0.9934
15.200 0.0055 0.1021 0.9923
15.244 0.0052 0.1024 0.9934
15.283 0.0037 0.1000 0.9934
15.323 0.0042 0.1003 0.9934
15.363 0.0039 0.0995 0.9984
15.402 0.0041 0.1025 0.9934
15.444 0.0021 0.1005 1.0020
15.484 0.0031 0.1021 0.9923
15.524 0.0033 0.1003 0.9934
15.564 0.0030 0.0995 0.9984
15.604 0.0040 0.1008 0.9934
15.644 0.0044 0.1018 0.9934
15.685 0.0045 0.1004 1.0391
15.725 0.0028 0.0998 1.0362
15.765 0.0034 0.0998 1.0362
15.804 0.0037 0.1006 0.9934
15.843 0.0034 0.1010 1.0397
15.885 0.0023 0.1018 0.9908
15.925 0.0046 0.0995 0.9984
15.965 0.0034 0.1000 0.9934
16.005 0.0052 0.1000 0.9923
16.042 0.0038 0.1015 0.9934
16.086 0.0042 0.1011 0.9984
16.126 0.0039 0.1006 1.0020
16.167 0.0041 0.1006 0.9934
16.206 0.0042 0.1003 0.9934
16.243 0.0045 0.1008 0.9934
16.288 0.0047 0.1025 0.9934
16.328 0.0041 0.1008 0.9934
16.368 0.0034 0.1008 0.9934
16.407 0.0022 0.1008 0.9934
16.447 0.0035 0.0992 0.9934
